           1           2          10         100
  1.2265e-01  6.3610e-01  6.1818e-01  5.2661e-01
  3.3117e-01  3.7456e-01  4.0331e-01  4.9112e-01
  7.0503e-01  6.8469e-01  4.6038e-01  5.0191e-01
  9.0548e-01  7.0168e-01  6.3793e-01  5.0113e-01
  7.7605e-01  1.1252e-01  5.1117e-01  5.3438e-01
  5.7244e-01  9.0901e-01  5.4432e-01  4.7289e-01
  1.7302e-02  6.9424e-01  4.6011e-01  5.3892e-01
  7.5465e-01  4.1200e-01  6.1570e-01  4.8304e-01
  4.9323e-01  7.5735e-01  5.2462e-01  5.3727e-01
  4.9426e-01  3.4719e-01  3.5201e-01  4.8637e-01
  4.7180e-01  9.2081e-02  5.2163e-01  4.6603e-01
  5.8047e-01  8.7374e-01  4.8061e-01  4.8290e-01
  9.3187e-01  6.6202e-01  4.9345e-01  4.8844e-01
  2.4284e-02  3.7885e-01  5.3789e-01  4.5230e-01
  6.5195e-01  5.8759e-01  4.8802e-01  5.1774e-01
  9.8214e-02  7.6950e-01  6.1166e-01  5.1207e-01
  5.7727e-01  1.7860e-01  5.9879e-01  5.1124e-01
  4.5351e-01  1.4604e-01  4.9688e-01  4.9459e-01
  2.2611e-01  4.5107e-01  5.7420e-01  4.7990e-01
  9.3988e-01  6.1939e-01  4.5937e-01  4.8195e-01
  1.3380e-01  3.0883e-01  5.3679e-01  5.2980e-01
  1.1178e-01  4.2719e-01  7.2534e-01  4.4561e-01
  2.7275e-01  5.6861e-01  6.1793e-01  4.7765e-01
  2.8219e-01  3.3738e-01  5.0142e-01  5.0200e-01
  2.1472e-01  8.6525e-01  4.1557e-01  5.4360e-01
  5.4852e-01  5.4886e-01  5.4597e-01  5.2352e-01
  9.0226e-01  7.3348e-01  6.0621e-01  4.9093e-01
  8.3170e-01  7.9551e-01  6.1521e-01  5.2803e-01
  2.0122e-01  3.0488e-01  3.6246e-01  5.0302e-01
  6.4217e-02  4.5565e-01  5.3919e-01  4.9848e-01
  9.8646e-01  5.0199e-01  5.0582e-01  4.8426e-01
  2.8696e-02  4.2603e-01  5.7292e-01  5.2804e-01
  5.7602e-01  2.0981e-01  5.1008e-01  4.9265e-01
  8.4806e-01  5.3669e-01  4.3640e-01  4.6462e-01
  9.5178e-01  4.5358e-01  4.0050e-01  6.0781e-01
  2.9042e-01  4.9718e-01  6.0781e-01  5.0211e-01
  8.3023e-01  8.3842e-01  4.9184e-01  5.0934e-01
  1.4477e-01  8.5042e-01  5.6064e-01  4.7468e-01
  5.4780e-01  5.8155e-01  4.8689e-01  4.9658e-01
  6.2363e-01  1.7864e-01  6.1820e-01  4.9345e-01
  3.4164e-01  4.9530e-01  5.1389e-01  4.8172e-01
  6.1281e-01  3.0679e-01  5.0603e-01  5.2416e-01
  8.3850e-01  3.0263e-01  5.0521e-01  5.3457e-01
  7.7818e-02  8.6817e-01  5.6876e-01  5.1737e-01
  7.9306e-01  6.6672e-01  4.8259e-01  4.9821e-01
  8.1805e-01  1.5963e-01  3.2760e-01  5.1187e-01
  9.1615e-01  7.1020e-01  5.8019e-01  4.8083e-01
  2.6955e-01  4.8163e-01  4.1654e-01  4.9514e-01
  8.2428e-01  9.4339e-01  4.5285e-01  4.8034e-01
  2.5876e-01  3.2929e-01  4.6847e-01  4.7373e-01
  1.2960e-02  7.0786e-01  5.2164e-01  4.8419e-01
  9.7760e-01  5.1367e-01  5.3242e-01  5.3949e-01
  9.9445e-01  7.0071e-01  3.2492e-01  5.1816e-01
  7.2158e-01  1.1911e-01  4.8224e-01  5.1677e-01
  7.5831e-01  5.4660e-01  4.8377e-01  4.7370e-01
  8.8749e-01  6.5715e-01  5.0611e-01  4.9874e-01
  7.9369e-01  8.3162e-01  5.5347e-01  5.4483e-01
  5.6504e-01  3.0691e-01  6.1346e-01  4.3008e-01
  7.4249e-01  5.0523e-02  5.0593e-01  5.2145e-01
  6.5652e-01  6.2480e-01  5.1645e-01  5.5638e-01
  6.2429e-01  5.2587e-01  4.4480e-01  4.7703e-01
  8.1118e-01  3.8588e-01  6.7973e-01  5.4971e-01
  7.1422e-01  4.5309e-01  4.5731e-01  5.4488e-01
  1.8935e-01  4.6837e-02  4.1619e-01  5.2295e-01
  3.3188e-01  6.6405e-01  4.0471e-01  4.5822e-01
  9.5034e-01  3.9708e-01  4.5454e-01  5.0434e-01
  5.3870e-01  2.7713e-01  2.8181e-01  4.7523e-01
  3.7555e-01  4.2408e-01  5.2366e-01  4.8722e-01
